hdf_file,hydrograph_id,split,compare_kind,series_name,hgn_length,hdf_length,corr,nrmse_z,rmse,max_abs_diff,ref_peak_index,candidate_peak_index,peak_index_diff,ref_peak,candidate_peak,peak_ratio,exact_or_close,hgn_file
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H3,train,inflow,result_upstreamBC2,239,239,-0.06028470295894768,1.4562174995233015,1760.0139821068897,2796.355955078125,224,96,-128,3000.0,3924.927,1.308309,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H3.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H3,train,inflow,result_upstreamBC1_flow_per_face_sum,239,239,0.14947945693733883,1.304239658239743,1358.7199420121399,2139.2130107421876,238,96,-142,3050.0003967285156,3924.927,1.2868611440870454,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H3.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H3,train,inflow,result_upstreamBC2_flow_per_face_sum,239,239,-0.06028470295894768,1.4562174995233015,1760.0139821068897,2796.355955078125,224,96,-128,3000.0,3924.927,1.308309,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H3.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H3,train,precipitation,Event Conditions/Unsteady/Boundary Conditions/Precipitation Hydrographs/2D: per2,239,100,0.8533633716606592,0.5415470955315708,22.140204480726663,49.03475547159646,106,87,-19,2.4717367757268316,50.866661072,20.579319598885,0.0,/mnt/8tb_hdd2/joyce/train/M80_Pr_H3.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H4,train,inflow,event_upstreamBC1,239,31,-0.14534061431487733,1.5134996625799937,1180.048870037099,1789.3030181365,238,112,-126,3066.6669921875,3313.656858284,1.0805401651779343,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H4.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H4,train,inflow,event_upstreamBC2,239,31,-0.3429125937969653,1.638848738472813,1545.3961585033003,2193.858132432345,222,112,-110,2997.9831932773104,3313.656858284,1.1052953417866243,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H4.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H4,train,inflow,result_upstreamBC1,239,239,-0.14548647893393185,1.5135960352312845,1182.262528339277,1772.63651423025,238,112,-126,3050.00048828125,3313.656858284,1.0864446976371884,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H4.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H4,train,inflow,result_upstreamBC2,239,239,-0.3485565945485672,1.6422890090045463,1550.971448089331,2199.8605656321874,224,112,-112,3000.0,3313.656858284,1.1045522860946666,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H4.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H4,train,inflow,result_upstreamBC1_flow_per_face_sum,239,239,-0.1454864759451869,1.5135960332566858,1182.2625283853477,1772.6364226775156,238,112,-126,3050.0003967285156,3313.656858284,1.0864447302493099,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H4.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H4,train,inflow,result_upstreamBC2_flow_per_face_sum,239,239,-0.3485565945485672,1.6422890090045463,1550.971448089331,2199.8605656321874,224,112,-112,3000.0,3313.656858284,1.1045522860946666,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H4.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H4,train,precipitation,Event Conditions/Unsteady/Boundary Conditions/Precipitation Hydrographs/2D: per2,239,100,0.8533729759101768,0.5415293604040755,27.748835736237467,61.357104502302434,106,88,-18,2.4717367757268316,63.224048615,25.57879513541992,0.0,/mnt/8tb_hdd2/joyce/train/M80_Pr_H4.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H5,train,inflow,event_upstreamBC1,239,31,-0.09546784903825595,1.4801809680159086,1103.2487825889657,1924.0870121495,238,120,-118,3066.6669921875,3273.61,1.0674814084280095,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H5.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H5,train,inflow,event_upstreamBC2,239,31,-0.2970331542499765,1.6106105390503171,1455.9438448549533,2010.2768732356226,222,120,-102,2997.9831932773104,3273.61,1.0919374089023435,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H5.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H5,train,inflow,result_upstreamBC1,239,239,-0.09555924711024257,1.480242714631788,1104.6221028342993,1907.42050824325,238,120,-118,3050.00048828125,3273.61,1.073314582269054,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H5.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H5,train,inflow,result_upstreamBC2,239,239,-0.30264786672109556,1.614092851555384,1461.0099418079972,2015.6789892578126,224,120,-104,3000.0,3273.61,1.0912033333333333,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H5.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H5,train,inflow,result_upstreamBC1_flow_per_face_sum,239,239,-0.09555924394976216,1.4802427124966784,1104.622102921907,1907.4204166905156,238,120,-118,3050.0003967285156,3273.61,1.0733146144870447,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H5.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H5,train,inflow,result_upstreamBC2_flow_per_face_sum,239,239,-0.30264786672109556,1.614092851555384,1461.0099418079972,2015.6789892578126,224,120,-104,3000.0,3273.61,1.0912033333333333,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H5.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H5,train,precipitation,Event Conditions/Unsteady/Boundary Conditions/Precipitation Hydrographs/2D: per2,239,100,0.8533467384476806,0.541577808910813,23.214597685113617,51.71637702259646,106,87,-19,2.4717367757268316,53.548282623,21.664233485078018,0.0,/mnt/8tb_hdd2/joyce/train/M80_Pr_H5.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H6,train,inflow,event_upstreamBC1,239,31,0.36704077566671717,1.1251304140705496,982.3012980570435,1344.5545942156268,238,128,-110,3066.6669921875,3347.03503992,1.0914243536865114,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H6.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H6,train,inflow,event_upstreamBC2,239,31,0.17156709166326917,1.2871929989995528,1376.8444598455887,1983.060035238314,222,128,-94,2997.9831932773104,3347.03503992,1.1164288870682815,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H6.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H6,train,inflow,result_upstreamBC1,239,239,0.36700348866759214,1.125163553739996,986.2070279833362,1354.4585638601252,238,128,-110,3050.00048828125,3347.03503992,1.097388361995357,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H6.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H6,train,inflow,result_upstreamBC2,239,239,0.16589431802471474,1.29159256886627,1384.1514429724812,1990.2629550781248,224,128,-96,3000.0,3347.03503992,1.11567834664,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H6.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H6,train,inflow,result_upstreamBC1_flow_per_face_sum,239,239,0.3670034923820126,1.1251635504387694,986.2070269055181,1354.458533342547,238,128,-110,3050.0003967285156,3347.03503992,1.0973883949359775,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H6.txt
/mnt/8tb_hdd2/joyce/Minxiong/outputs/planH1/Minxiong.p01.hdf,H6,train,inflow,result_upstreamBC2_flow_per_face_sum,239,239,0.16589431802471474,1.29159256886627,1384.1514429724812,1990.2629550781248,224,128,-96,3000.0,3347.03503992,1.11567834664,0.0,/mnt/8tb_hdd2/joyce/train/M80_US_InF_H6.txt
