checkpoint,face_proxy_scale,gt_face_residual_rmse,hdf_start_index,matched_hdf_event,num_hydrographs,pred_face_residual_rmse,pred_vs_gt_delta_rmse,rollout_length,zone_0_gt_face_residual_rmse,zone_0_pred_face_residual_rmse,zone_0_pred_vs_gt_delta_rmse,zone_1_gt_face_residual_rmse,zone_1_pred_face_residual_rmse,zone_1_pred_vs_gt_delta_rmse,zone_2_gt_face_residual_rmse,zone_2_pred_face_residual_rmse,zone_2_pred_vs_gt_delta_rmse,zone_3_gt_face_residual_rmse,zone_3_pred_face_residual_rmse,zone_3_pred_vs_gt_delta_rmse
h1h6_b600,-9.16456760478468e-05,5311.1887504577635,0,True,6,426.9333528306749,5604.378313361274,30,5391.3367413838705,409.6511774698893,5672.120559014214,5297.314097340902,452.43148820665147,5604.024012417263,5333.626305347018,446.07593112521704,5658.816270616319,4875.95245429145,403.4925548977322,5144.912110900879
