checkpoint,face_proxy_scale,gt_face_residual_rmse,hdf_start_index,matched_hdf_event,num_hydrographs,pred_face_residual_rmse,pred_vs_gt_delta_rmse,rollout_length,zone_0_gt_face_residual_rmse,zone_0_pred_face_residual_rmse,zone_0_pred_vs_gt_delta_rmse,zone_1_gt_face_residual_rmse,zone_1_pred_face_residual_rmse,zone_1_pred_vs_gt_delta_rmse,zone_2_gt_face_residual_rmse,zone_2_pred_face_residual_rmse,zone_2_pred_vs_gt_delta_rmse,zone_3_gt_face_residual_rmse,zone_3_pred_face_residual_rmse,zone_3_pred_vs_gt_delta_rmse
h1h6_b600,0.0001560574626940555,1998.4920112609864,0,True,6,424.93423512776695,2329.5548248291016,10,2088.349647776286,424.32969462076824,2411.8007415771485,1942.3525917053223,428.72071278889973,2275.1953328450522,1924.520478439331,439.18823496500653,2291.9794041951495,1787.9436442057292,390.1945164998372,2100.676373291016
