checkpoint,num_hydrographs,rollout_length,rollout_rmse,rollout_volume_rmse,rollout_wd_rmse,zone_0_rollout_rmse,zone_0_rollout_volume_rmse,zone_0_rollout_wd_rmse,zone_1_rollout_rmse,zone_1_rollout_volume_rmse,zone_1_rollout_wd_rmse,zone_2_rollout_rmse,zone_2_rollout_volume_rmse,zone_2_rollout_wd_rmse,zone_3_rollout_rmse,zone_3_rollout_volume_rmse,zone_3_rollout_wd_rmse
edgeflow_split_high_w3e9_e5_epoch4,6,10,0.07435788166088363,0.05823640337524315,0.08750332792599996,0.07536389554540317,0.0694182905368507,0.08073132066056132,0.073102405667305,0.05285193858047326,0.08879768665259083,0.07120167543180286,0.038471537603375815,0.09304772991066178,0.07718683936012288,0.031540842105944954,0.10445871145154038
