checkpoint,requested_epoch,loaded_epoch,cell_balance_mae_ft3,cell_balance_mse_ft6,cell_balance_rmse_ft3,cell_mse_loss,num_cell_samples,num_one_step_hydrographs,num_rollout_hydrographs,one_step_mse_loss,one_step_zone_0_rmse,one_step_zone_0_volume_rmse,one_step_zone_0_wd_rmse,one_step_zone_1_rmse,one_step_zone_1_volume_rmse,one_step_zone_1_wd_rmse,one_step_zone_2_rmse,one_step_zone_2_volume_rmse,one_step_zone_2_wd_rmse,one_step_zone_3_rmse,one_step_zone_3_volume_rmse,one_step_zone_3_wd_rmse,one_step_zone_loss,relative_cell_balance_rmse,rollout_length,rollout_rmse,rollout_volume_rmse,rollout_wd_rmse,target_budget_rms_ft3,zone_0_rollout_rmse,zone_0_rollout_volume_rmse,zone_0_rollout_wd_rmse,zone_1_rollout_rmse,zone_1_rollout_volume_rmse,zone_1_rollout_wd_rmse,zone_2_rollout_rmse,zone_2_rollout_volume_rmse,zone_2_rollout_wd_rmse,zone_3_cell_balance_mae_ft3,zone_3_cell_balance_mse_ft6,zone_3_cell_balance_rmse_ft3,zone_3_rollout_rmse,zone_3_rollout_volume_rmse,zone_3_rollout_wd_rmse
edgeflux_head_high_w3e9_scale1,4,4,603.3817559319574,562108.1674408783,749.7387327868811,0.0001662480485597248,148,6,6,0.00018410057964501902,0.013055562817802032,0.012195024639368057,0.01384343517323335,0.013454106791565815,0.012145572962860266,0.014625604574879011,0.01403044598797957,0.00910874456167221,0.01759969008465608,0.015241350202510754,0.006025332414234678,0.0206640191997091,0.0002084603111143224,1.0607558292524548,10,0.066594592637072,0.058013945212587716,0.0741731575379769,706.7967124114166,0.0646111745852977,0.062075324216857554,0.06695054657757282,0.06637631442087392,0.06429797341115773,0.06835262031915287,0.06714285984635353,0.04694071429160734,0.08246164383987585,337.9669772998707,215012.82849451015,463.69475788983226,0.07490480244159699,0.030431247455999254,0.10138742330794533
edgeflux_head_high_w3e9_scale1,5,5,567.9172010679503,498229.6222550676,705.853824991455,0.00013885110269797765,148,6,6,0.00015470184977554405,0.012235829140990973,0.011718979105353355,0.01271517031515638,0.012102624246229729,0.011070031362275282,0.013045814353972673,0.012589288254578909,0.00833692696566383,0.015692543238401413,0.013707617142548164,0.005482060136273503,0.018544783039639395,0.00016841482041248432,0.9986659708464903,10,0.061157006832460566,0.054634417174384,0.06703332364559174,706.7967124114166,0.06062749129099151,0.059463243015731373,0.06161854892658691,0.059919036986927195,0.05911204890968899,0.06068053081010779,0.060426703607663515,0.04322054129249106,0.073612836174046,314.7771396121463,191791.02211782095,437.93951878977646,0.06731585372860233,0.028343409742228688,0.09076217000062267
edgeflux_head_high_w3e9_scale1,6,6,549.2526259551178,461628.1589949324,679.432232820119,0.0001230082255190339,148,6,6,0.00013544275013070242,0.011379428673535585,0.011039547622203827,0.011693438049405813,0.011483452593286833,0.010512869649877151,0.012374604120850563,0.011662732188900312,0.007929548854008317,0.014424548639605442,0.012894594576209784,0.005694936262443662,0.017266825928042333,0.000148197723319754,0.9612838046488124,10,0.057484948681667446,0.05208704504184425,0.062399901123717426,706.7967124114166,0.056677991151809694,0.05627763884452482,0.05688899497811993,0.05740040900806586,0.05654264131250481,0.058207303285598755,0.05609550376733144,0.04152662286845346,0.06750194076448679,320.4710493345518,190837.3187816723,436.8493090090361,0.063227510266006,0.029316082418275376,0.08434196347370744
edgeflux_head_high_w3e9_scale1,7,7,503.4976802516628,394918.6687077703,628.4255474658635,0.00010524929810442798,148,6,6,0.00012024220389624436,0.010924476509292921,0.01022538992886742,0.011547485366463661,0.010725333821028471,0.009578121826052666,0.011745698284357786,0.010605493560433388,0.006822951681291063,0.013340398824463287,0.011966235470026731,0.005104746514310439,0.016107422299683094,0.0001264216492321187,0.8891178134117659,10,0.053677762004857264,0.0475287698674947,0.059135567086438336,706.7967124114166,0.053738397732377055,0.05226650950498879,0.054852566324795286,0.05319366889695327,0.05102856971013049,0.05522663217658798,0.05072669374446074,0.03562058028765023,0.06224002498202026,284.1228662439295,160301.89067778716,400.37718551109674,0.05866053714416921,0.02605990880789856,0.07870125121747454
edgeflux_head_high_w3e9_scale1,8,8,418.05501205856734,309976.10567989864,556.7549781366114,9.854923120803653e-05,148,6,6,0.0001237583601323422,0.01176206317419807,0.009723811720808348,0.013458474383999905,0.010195941509058079,0.007661405252292752,0.012192660632232824,0.009883202301959196,0.004696109642585118,0.013153778699537119,0.011566673871129751,0.0033258210169151425,0.016011497626701992,0.00011508130652752395,0.7877158571339421,10,0.05405459060954551,0.04138586667055885,0.06417709769060215,706.7967124114166,0.057500946692501505,0.04919984098523855,0.06441560893629988,0.049711798581605154,0.04031139196983228,0.057539133510241904,0.047277050698176025,0.024289044792143007,0.06227156799286604,160.68526304090346,103164.04159628379,321.19159639735875,0.05684021157212556,0.01713586524516965,0.0785291005546848
edgeflux_head_high_w3e9_scale1,9,9,459.4848329698717,367939.4044552365,606.5800890692312,0.00011388654491236446,148,6,6,0.00016397672152379528,0.013843763464440903,0.011376460393269857,0.015763988563170035,0.01170160062611103,0.008445968618616462,0.014179462566971779,0.011442944407463074,0.006311086704954505,0.014882694464176893,0.011659287692358097,0.0042284208272273345,0.015925223628679912,0.0001356735907999488,0.8582101167388415,10,0.06149961173844834,0.04802036192268133,0.0722794412014385,706.7967124114166,0.06706448084053894,0.058274508888522786,0.07411558011857172,0.05574121638201177,0.04267076118073116,0.06618537896623214,0.05432101461725931,0.029941461429310343,0.07073316999400656,207.57705894676414,134749.06672297296,367.0818256505938,0.05731274605107804,0.021158845629543066,0.07821348295547068
edgeflux_head_high_w3e9_scale1,10,10,529.1273766594965,598304.8967483108,773.5017108890651,0.00011633700602475517,148,6,6,0.00010470246343174949,0.010906151806314787,0.012011112955709299,0.00961132658024629,0.009113524264345566,0.007969599139566222,0.010106603770206371,0.00900240164871017,0.005327074710900585,0.011549090500921011,0.011099258903414011,0.0035399188830827675,0.01527781148130695,0.00010002922257020448,1.0943764979467256,10,0.0524589648625503,0.05148611523521443,0.05335549151835342,706.7967124114166,0.05662081547391911,0.06485288160232207,0.04678950368737181,0.046779341017827394,0.042273112945258616,0.05083378780012329,0.04464577818289399,0.02707990851874153,0.05700451660280426,174.03602223782926,113030.71183488176,336.20040427530984,0.05626385080007215,0.01809937561241289,0.0774674531382819
edgeflux_head_high_w3e9_scale1,11,11,399.75796756228885,306150.765625,553.3089242231684,6.897102711927555e-05,148,6,6,7.513460635285203e-05,0.009072592171529928,0.009347785419474045,0.008733748458325863,0.00748204921061794,0.0067081273688624305,0.008167413529008627,0.008017068185533086,0.0041270032137011485,0.010557239254315695,0.01009798531110088,0.0028414969565346837,0.013991950390239557,7.832245197884428e-05,0.7828402629879452,10,0.04237486299437781,0.03965019992707918,0.044855375712116556,706.7967124114166,0.04491669695513944,0.04869127332543333,0.040517239815865955,0.03666372115258128,0.03555655651725829,0.037682516026931505,0.03782878291482727,0.02162337178209176,0.04892370851399998,146.31960451280747,114888.14080975507,338.9515316527646,0.04919025818817317,0.015282657432059447,0.06786314792310198
edgeflux_head_high_w3e9_scale1,12,12,378.84302355792073,369309.42873733107,607.7083418362225,7.091331256536225e-05,148,6,6,6.074564468387204e-05,0.00837373205771049,0.009336084903528294,0.007270787144079804,0.00623261509463191,0.005280788134162624,0.00704752909950912,0.006846852057302992,0.0035290722347175083,0.00901148064682881,0.009439931095888218,0.0035323385382071137,0.01286077406257391,6.279600650789992e-05,0.8598064070825557,10,0.03870694690849632,0.038400959440817437,0.03895787241247793,706.7967124114166,0.04251082328458627,0.0496082465009143,0.03383826054632664,0.030621914487952987,0.02725526810002824,0.03363634251678983,0.03209884945147981,0.01801674023736268,0.04165920657105744,186.7561399098989,146314.50374788852,382.5107890607643,0.04625383967068046,0.018862299644388257,0.06261734509219725
edgeflux_head_high_w3e9_scale1,13,13,435.4987438305004,386014.2566511824,621.3004560204205,7.014321380592191e-05,148,6,6,6.152022069727536e-05,0.008305750166376432,0.009211981358627478,0.007244008360430598,0.006901916116476059,0.006726969576751192,0.0070521219943960505,0.006931699036310117,0.004355679266154766,0.008779317295799652,0.008892508301263055,0.0030167594474429884,0.012204981874674559,6.117237717262469e-05,0.8790369919813239,10,0.039423440932296216,0.04023695898552736,0.038518675370141864,706.7967124114166,0.04285782294658323,0.04940276512255271,0.034939816190550727,0.03465916290879249,0.035596710878113905,0.03363924662893017,0.03289335092219214,0.022906385641545058,0.040465132286772135,142.41251203176137,114718.57503695102,338.70130651792743,0.042589400964789095,0.0162963280105032,0.057978254230692985
edgeflux_head_high_w3e9_scale1,14,14,447.1622124749261,624388.2396537162,790.1824091016682,9.48338121963536e-05,148,6,6,7.198096864158288e-05,0.009451203824331364,0.011400954332202673,0.006932304318373402,0.006615752276654045,0.005694087905188401,0.007397112048541506,0.006836457721268137,0.0037555949529632926,0.008901915280148387,0.009319471117729941,0.003154421807266772,0.012790702904264132,6.333125262851051e-05,1.1179769164541813,10,0.041709088960972925,0.044797796430066227,0.03823704144451767,706.7967124114166,0.04778271429240703,0.0589608199428767,0.03282745590743919,0.03226197503196696,0.029679219385919473,0.03460272750041137,0.03162320476646225,0.01929058973134185,0.04033088780318697,147.90567191871438,114054.10971811655,337.7189803936352,0.04473857559884588,0.017279653220127027,0.06085416058388849
edgeflux_head_high_w3e9_scale1,15,15,498.0287469399942,332790.28410050675,576.8797830575334,0.0001060245832942766,148,6,6,0.00012405643550058207,0.011315128300338984,0.00880311926205953,0.013351649511605501,0.010972452194740375,0.009100536505381266,0.012563179867962996,0.010349352688839039,0.008812336872021357,0.011640326585620642,0.011638482256482044,0.006616426321367423,0.015015392719457546,0.00012291642269701697,0.8161891148154345,10,0.05606577120100458,0.04393882541917264,0.06598602134423952,706.7967124114166,0.05637941416352987,0.04258336030567686,0.06736981013479332,0.05651714405976236,0.04724916671402753,0.06445308869394163,0.05218794356721143,0.047000830868879954,0.05683723124675453,401.0586506611592,241237.2647804054,491.1591033264124,0.059065062350903946,0.03564072959901144,0.0754915576428175
