checkpoint,requested_epoch,loaded_epoch,edge_head_scale,closure_bias_ft3,closure_mae_ft3,closure_relative_rmse,closure_rmse_ft3,closure_target_rms_ft3,divergence_bias_ft3,divergence_mae_ft3,divergence_relative_rmse,divergence_rmse_ft3,divergence_target_rms_ft3,divergence_target_weight,edge_flux_mae_ft3,edge_flux_rms_ft3,internal_face_bias_ft3,internal_face_mae_ft3,internal_face_relative_rmse,internal_face_rmse_ft3,internal_face_target_rms_ft3,num_samples,selected_edge_flux_head_loss,selected_hecras_edge_flux_closure_loss,selected_hecras_edge_flux_divergence_loss,selected_hecras_edge_flux_face_loss,selected_hecras_edge_flux_raw_face_loss,total_node_bias_ft3,total_node_mae_ft3,total_node_relative_rmse,total_node_rmse_ft3,total_node_target_rms_ft3,zone_0_closure_bias_ft3,zone_0_closure_mae_ft3,zone_0_closure_relative_rmse,zone_0_closure_rmse_ft3,zone_0_closure_target_rms_ft3,zone_0_divergence_bias_ft3,zone_0_divergence_mae_ft3,zone_0_divergence_relative_rmse,zone_0_divergence_rmse_ft3,zone_0_divergence_target_rms_ft3,zone_0_total_node_bias_ft3,zone_0_total_node_mae_ft3,zone_0_total_node_relative_rmse,zone_0_total_node_rmse_ft3,zone_0_total_node_target_rms_ft3,zone_1_closure_bias_ft3,zone_1_closure_mae_ft3,zone_1_closure_relative_rmse,zone_1_closure_rmse_ft3,zone_1_closure_target_rms_ft3,zone_1_divergence_bias_ft3,zone_1_divergence_mae_ft3,zone_1_divergence_relative_rmse,zone_1_divergence_rmse_ft3,zone_1_divergence_target_rms_ft3,zone_1_total_node_bias_ft3,zone_1_total_node_mae_ft3,zone_1_total_node_relative_rmse,zone_1_total_node_rmse_ft3,zone_1_total_node_target_rms_ft3,zone_2_closure_bias_ft3,zone_2_closure_mae_ft3,zone_2_closure_relative_rmse,zone_2_closure_rmse_ft3,zone_2_closure_target_rms_ft3,zone_2_divergence_bias_ft3,zone_2_divergence_mae_ft3,zone_2_divergence_relative_rmse,zone_2_divergence_rmse_ft3,zone_2_divergence_target_rms_ft3,zone_2_total_node_bias_ft3,zone_2_total_node_mae_ft3,zone_2_total_node_relative_rmse,zone_2_total_node_rmse_ft3,zone_2_total_node_target_rms_ft3,zone_3_closure_bias_ft3,zone_3_closure_mae_ft3,zone_3_closure_relative_rmse,zone_3_closure_rmse_ft3,zone_3_closure_target_rms_ft3,zone_3_divergence_bias_ft3,zone_3_divergence_mae_ft3,zone_3_divergence_relative_rmse,zone_3_divergence_rmse_ft3,zone_3_divergence_target_rms_ft3,zone_3_total_node_bias_ft3,zone_3_total_node_mae_ft3,zone_3_total_node_relative_rmse,zone_3_total_node_rmse_ft3,zone_3_total_node_target_rms_ft3,zone_mode
face_only_norm_normal_surface_scale1e4_epoch2,2,2,10000.0,-447.2553990032222,2169.99598240208,15.522288683298472,32086.83296822213,2070.5580089672194,5.314004369751814e-07,1394.116106187975,1.0005313270800822,32070.643937394427,32054.222986169763,0.0,311.3854913453798,399.92556309055635,497.8404079901205,14341.824114825275,1.000088996983863,91420.49683277027,91415.2760768581,148,600.4997594638451,4519529.234797297,2481247.7136824327,600.4997594638451,1770631618.6704497,-447.25539719414064,1950.4653526512352,1.344026277194152,3305.662307326858,2490.7900052457244,-621.9314195580176,2087.879666715055,8.153548321208438,16728.149031355573,2084.436519313503,-369.64317950686893,1496.8454556851773,1.006003913847176,16779.698502824114,16698.184322872676,-991.5746072305216,2097.608053671347,1.2499042080866325,3725.7981253959038,3026.317166715055,-756.0367546081543,2751.8122426625846,29.552416711240202,59498.93702491554,2011.0293966757285,865.5162943247202,1854.7479363518792,0.99975068021465,59468.38479201858,59482.04167546453,109.47954060096998,1802.7507909826331,1.6717102414852865,2841.3323512721704,1838.698570045265,321.7056986319052,1830.5673885860958,1.1449630204084758,2500.695179707295,2179.734465727935,-147.24868478001775,791.635203593486,1.3091465613326512,2044.2713651914855,1791.4651217074008,174.45701694810714,1933.8205318966427,2.4357988939091966,2868.740584089949,1559.5946799613334,-73.91385568477013,1666.4381887075062,1.0997316950076335,2122.0388595993454,1929.6872410129856,-126.10432760114782,721.2689835831926,26.698669166983784,1345.0702386804528,800.3674900491495,-200.01818321494235,1631.1262314255173,61.48852083248061,2334.750905629751,799.0351968480123,high
