checkpoint,num_hydrographs,rollout_length,rollout_rmse,rollout_volume_rmse,rollout_wd_rmse,zone_0_rollout_rmse,zone_0_rollout_volume_rmse,zone_0_rollout_wd_rmse,zone_1_rollout_rmse,zone_1_rollout_volume_rmse,zone_1_rollout_wd_rmse,zone_2_rollout_rmse,zone_2_rollout_volume_rmse,zone_2_rollout_wd_rmse,zone_3_rollout_rmse,zone_3_rollout_volume_rmse,zone_3_rollout_wd_rmse
h1h6_zone1_w1e9_e5_full,6,45,0.14747143140131677,0.13027666183533493,0.16273695787552883,0.1557787818799692,0.14831060877207805,0.16276584245195544,0.1349513351537839,0.11635129637671289,0.1510004252643773,0.13493090287644277,0.10498435305328005,0.15927984251088842,0.15419980979662526,0.10306240079096622,0.19215837788112738
h1h6_zone1_e5_full,6,45,0.14692296989055142,0.14665015711000673,0.1470442541288557,0.15316431587906898,0.16126977169403323,0.14442055019446545,0.13790725018932587,0.135774278977058,0.13975586411715657,0.1362495473879217,0.12722151854627387,0.14463202542694353,0.1532891440619197,0.12508613062953508,0.17687298774512278
h1h6_w1e9_e5_full,6,45,0.1654196704737842,0.14223772640581483,0.1854987353845327,0.15949142452122436,0.15416671796874315,0.16431252270661018,0.15572843544047188,0.1294413941670899,0.1778740852760772,0.17097306371907944,0.1296768629078374,0.20396326024223257,0.20284789932408817,0.1304939572647628,0.25544009961325814
h1h6_noface_e5_full,6,45,0.16449596153365242,0.15238538322694323,0.17570164500287286,0.1595493567072683,0.15741773807547157,0.16152508300556628,0.15338490499804416,0.14208232463440962,0.1637782010939662,0.17167439911583507,0.1514856378133926,0.1896668936022454,0.1985269886303555,0.1530941939809256,0.23521421455122807
