checkpoint,face_proxy_scale,gt_face_residual_rmse,hdf_start_index,matched_hdf_event,num_hydrographs,pred_face_residual_rmse,pred_vs_gt_delta_rmse,rollout_length,zone_0_gt_face_residual_rmse,zone_0_pred_face_residual_rmse,zone_0_pred_vs_gt_delta_rmse,zone_1_gt_face_residual_rmse,zone_1_pred_face_residual_rmse,zone_1_pred_vs_gt_delta_rmse,zone_2_gt_face_residual_rmse,zone_2_pred_face_residual_rmse,zone_2_pred_vs_gt_delta_rmse,zone_3_gt_face_residual_rmse,zone_3_pred_face_residual_rmse,zone_3_pred_vs_gt_delta_rmse
h1h6_w1e9_b600,0.0005999694814818213,1893.9812884012858,0,True,6,388.72288970947267,2186.0436833699546,10,2091.8086484273276,407.88346405029296,2398.759932454427,1734.6278180440268,386.03700205485023,2016.7935729980468,1677.3205191294353,372.140651957194,1972.4781021118165,1556.01530863444,312.5126419067383,1793.9543080647786
