checkpoint,num_hydrographs,rollout_length,rollout_rmse,rollout_volume_rmse,rollout_wd_rmse,zone_0_rollout_rmse,zone_0_rollout_volume_rmse,zone_0_rollout_wd_rmse,zone_1_rollout_rmse,zone_1_rollout_volume_rmse,zone_1_rollout_wd_rmse,zone_2_rollout_rmse,zone_2_rollout_volume_rmse,zone_2_rollout_wd_rmse,zone_3_rollout_rmse,zone_3_rollout_volume_rmse,zone_3_rollout_wd_rmse
edgeflux_head_high_w3e9_e5_epoch4,6,10,0.07419603612894814,0.06398970785861215,0.08313158629462122,0.0704850641079247,0.06654962950075666,0.07406583523067335,0.07708198095982273,0.07382681219217678,0.08012412949465215,0.07598667719090978,0.05270651538545887,0.09358271441111962,0.08078266832356652,0.03434041838627309,0.10886054309085011
