checkpoint,face_proxy_scale,gt_face_residual_rmse,hdf_start_index,matched_hdf_event,num_hydrographs,pred_face_residual_rmse,pred_vs_gt_delta_rmse,rollout_length,zone_0_gt_face_residual_rmse,zone_0_pred_face_residual_rmse,zone_0_pred_vs_gt_delta_rmse,zone_1_gt_face_residual_rmse,zone_1_pred_face_residual_rmse,zone_1_pred_vs_gt_delta_rmse,zone_2_gt_face_residual_rmse,zone_2_pred_face_residual_rmse,zone_2_pred_vs_gt_delta_rmse,zone_3_gt_face_residual_rmse,zone_3_pred_face_residual_rmse,zone_3_pred_vs_gt_delta_rmse
h1h6_noface_b600,-0.0004168565492566106,5418.395060814752,0,True,6,445.7402162339952,5720.774227227105,30,5427.747986772325,417.8882553100586,5711.492091708713,5441.807290564643,474.26200120713975,5757.971703592936,5513.008621088664,475.2079891628689,5855.322405666775,5126.094999525282,444.9690450032552,5419.652205403646
