checkpoint,face_proxy_scale,gt_face_residual_rmse,hdf_start_index,matched_hdf_event,num_hydrographs,pred_face_residual_rmse,pred_vs_gt_delta_rmse,rollout_length,zone_0_gt_face_residual_rmse,zone_0_pred_face_residual_rmse,zone_0_pred_vs_gt_delta_rmse,zone_1_gt_face_residual_rmse,zone_1_pred_face_residual_rmse,zone_1_pred_vs_gt_delta_rmse,zone_2_gt_face_residual_rmse,zone_2_pred_face_residual_rmse,zone_2_pred_vs_gt_delta_rmse,zone_3_gt_face_residual_rmse,zone_3_pred_face_residual_rmse,zone_3_pred_vs_gt_delta_rmse
h1h6_w1e9_b600,0.0008920773473922358,4723.763805389404,0,True,6,378.258194647895,4960.810346645779,30,5124.38171005249,383.7647130330404,5376.90496351454,4486.506832970514,397.9143910725912,4725.791981845432,4265.253403600057,364.1034628974067,4490.285945977105,3876.2662245008682,310.21620313856334,4040.7560095893014
