checkpoint,face_proxy_scale,gt_face_residual_rmse,hdf_start_index,matched_hdf_event,num_hydrographs,pred_face_residual_rmse,pred_vs_gt_delta_rmse,rollout_length,zone_0_gt_face_residual_rmse,zone_0_pred_face_residual_rmse,zone_0_pred_vs_gt_delta_rmse,zone_1_gt_face_residual_rmse,zone_1_pred_face_residual_rmse,zone_1_pred_vs_gt_delta_rmse,zone_2_gt_face_residual_rmse,zone_2_pred_face_residual_rmse,zone_2_pred_vs_gt_delta_rmse,zone_3_gt_face_residual_rmse,zone_3_pred_face_residual_rmse,zone_3_pred_vs_gt_delta_rmse
h1h6_w1e9_e5_full,0.0007640628187800758,1011.0227907816569,0,True,6,171.3835444132487,1079.5787554423014,10,1143.9735969543458,165.80333989461263,1208.1341283162435,931.0174207051595,184.56702168782553,1000.8719393412272,793.9398728688558,179.56600189208984,886.108307647705,800.8130193074544,146.72809028625488,867.998158009847
h1h6_noface_e5_full,0.0006445886203437113,1017.3568723042806,0,True,6,186.734849802653,1101.4736483256022,10,1119.018687693278,178.59347127278645,1189.9195638020833,949.0522621154785,192.50254694620767,1034.112673187256,867.582769648234,200.1783597310384,990.0038174947102,871.7479990641276,186.64521357218425,980.3924987792968
