checkpoint,face_proxy_scale,gt_face_residual_rmse,hdf_start_index,matched_hdf_event,num_hydrographs,pred_face_residual_rmse,pred_vs_gt_delta_rmse,rollout_length,zone_0_gt_face_residual_rmse,zone_0_pred_face_residual_rmse,zone_0_pred_vs_gt_delta_rmse,zone_1_gt_face_residual_rmse,zone_1_pred_face_residual_rmse,zone_1_pred_vs_gt_delta_rmse,zone_2_gt_face_residual_rmse,zone_2_pred_face_residual_rmse,zone_2_pred_vs_gt_delta_rmse,zone_3_gt_face_residual_rmse,zone_3_pred_face_residual_rmse,zone_3_pred_vs_gt_delta_rmse
h1h6_noface_b600,1.5576152683631032e-05,2035.7127967834472,0,True,6,437.06608225504556,2377.1513661702475,10,2093.500610097249,428.6071192423503,2419.85317179362,1992.7137280782065,442.7014755249023,2338.6807556152344,1998.543876775106,458.08997446695963,2382.7479487101236,1902.2242889404297,424.9349395751953,2243.806610107422
