checkpoint,requested_epoch,loaded_epoch,edge_head_scale,closure_bias_ft3,closure_mae_ft3,closure_relative_rmse,closure_rmse_ft3,closure_target_rms_ft3,divergence_bias_ft3,divergence_mae_ft3,divergence_relative_rmse,divergence_rmse_ft3,divergence_target_rms_ft3,divergence_target_weight,edge_flux_mae_ft3,edge_flux_rms_ft3,num_samples,selected_edge_flux_head_loss,selected_hecras_edge_flux_closure_loss,selected_hecras_edge_flux_divergence_loss,total_node_bias_ft3,total_node_mae_ft3,total_node_relative_rmse,total_node_rmse_ft3,total_node_target_rms_ft3,zone_0_closure_bias_ft3,zone_0_closure_mae_ft3,zone_0_closure_relative_rmse,zone_0_closure_rmse_ft3,zone_0_closure_target_rms_ft3,zone_0_divergence_bias_ft3,zone_0_divergence_mae_ft3,zone_0_divergence_relative_rmse,zone_0_divergence_rmse_ft3,zone_0_divergence_target_rms_ft3,zone_0_total_node_bias_ft3,zone_0_total_node_mae_ft3,zone_0_total_node_relative_rmse,zone_0_total_node_rmse_ft3,zone_0_total_node_target_rms_ft3,zone_1_closure_bias_ft3,zone_1_closure_mae_ft3,zone_1_closure_relative_rmse,zone_1_closure_rmse_ft3,zone_1_closure_target_rms_ft3,zone_1_divergence_bias_ft3,zone_1_divergence_mae_ft3,zone_1_divergence_relative_rmse,zone_1_divergence_rmse_ft3,zone_1_divergence_target_rms_ft3,zone_1_total_node_bias_ft3,zone_1_total_node_mae_ft3,zone_1_total_node_relative_rmse,zone_1_total_node_rmse_ft3,zone_1_total_node_target_rms_ft3,zone_2_closure_bias_ft3,zone_2_closure_mae_ft3,zone_2_closure_relative_rmse,zone_2_closure_rmse_ft3,zone_2_closure_target_rms_ft3,zone_2_divergence_bias_ft3,zone_2_divergence_mae_ft3,zone_2_divergence_relative_rmse,zone_2_divergence_rmse_ft3,zone_2_divergence_target_rms_ft3,zone_2_total_node_bias_ft3,zone_2_total_node_mae_ft3,zone_2_total_node_relative_rmse,zone_2_total_node_rmse_ft3,zone_2_total_node_target_rms_ft3,zone_3_closure_bias_ft3,zone_3_closure_mae_ft3,zone_3_closure_relative_rmse,zone_3_closure_rmse_ft3,zone_3_closure_target_rms_ft3,zone_3_divergence_bias_ft3,zone_3_divergence_mae_ft3,zone_3_divergence_relative_rmse,zone_3_divergence_rmse_ft3,zone_3_divergence_target_rms_ft3,zone_3_total_node_bias_ft3,zone_3_total_node_mae_ft3,zone_3_total_node_relative_rmse,zone_3_total_node_rmse_ft3,zone_3_total_node_target_rms_ft3,zone_mode
scale1_epoch20,20,20,1.0,109.4782759374058,1065.171091028162,43.23743445164448,31998.65085251267,740.310732454867,-1.1956509248144308e-06,1025.0956260062553,1.0001911186688655,32059.604413006757,32054.222986169763,1.0,109.46653902208483,219.92020405949773,148,1619474.6063001477,28705.806759396113,1590768.796023807,109.47827355241454,923.8760161528717,0.9965219332559688,2482.4184355864654,2490.7900052457244,467.10457098322945,1263.0853090028504,16.8883879055848,16425.92222471495,967.0648671743032,-419.6694753492201,1254.804816993507,0.9990226038404413,16679.563215925886,16698.184322872676,47.43509338534361,1346.6089626002956,1.0027791885910808,3030.4336374643685,3026.317166715055,-614.2577758995262,1566.1094409839527,115.54902883478113,59505.15163112331,523.5622715305637,911.4192104855099,1407.0938778439083,1.000400736525252,59505.47471494933,59482.04167546453,297.1614252038904,701.2187937143686,0.9981201617298899,1831.3184323697476,1838.698570045265,207.64705590944033,296.14690017700195,2.2127798006341264,670.1354978406752,342.83589419803104,-108.76426894016363,287.4634367453085,0.9612506938141745,1752.0864919714027,1791.4651217074008,98.88278502064782,449.021872236922,0.9900348548953598,1530.169683301771,1559.5946799613334,19.4718690413881,99.02958158544592,0.9564794555709168,166.66363752210464,177.37807248089766,-59.981082251245105,150.55952206173458,5.694953330868,835.0362212206867,800.3674900491495,-40.50921423129133,195.1155149098989,6.246777080603548,845.9944510588775,799.0351968480123,high
scale1_epoch28,28,28,1.0,36.32100949174649,1095.578911858636,39.979480099033665,32003.116052576013,800.9098048854519,-1.5942013785231236e-06,1084.456029531118,1.0003652806217607,32064.83299461571,32054.222986169763,1.0,149.94501428346376,298.4287378465807,148,1577974.493071685,16118.69146233636,1561855.7962679476,36.32101036084665,905.4116248053473,1.004069504302901,2499.864388955606,2490.7900052457244,452.81493974175004,1417.0366483121304,15.243441488291767,16428.22198981208,1078.8588784707558,-437.967967368461,1357.7283848942936,0.9991705888831938,16680.14071077914,16698.184322872676,14.846965976663538,1428.073833568676,1.022146714297501,3082.885507944468,3026.317166715055,-782.7266752913191,1447.6104439400337,137.79062740222827,59514.30685177365,436.2888748581345,928.6206019633526,1430.3918683851086,1.0005927971891455,59516.6943359375,59482.04167546453,145.89392426851634,548.5009646029085,0.96965918226822,1789.376471854545,1838.698570045265,90.54811849465241,222.17917220656938,2.0346536765227445,724.4939404049435,354.21589000805005,-86.56610503903515,305.0202113486625,0.9793212216448139,1763.5926142512142,1791.4651217074008,3.9820128453744426,340.6526123253075,0.9632872959246507,1494.087300481023,1559.5946799613334,-30.531637324876076,70.06261276554417,0.5071084185226543,122.60447244386415,240.19883171287742,-49.99182974808925,156.01902785172334,6.6569304341399995,845.9328786489126,800.3674900491495,-80.52346523085961,172.00124209635968,6.740425229475305,847.9374844319111,799.0351968480123,high
scale1_epoch49,49,49,1.0,106.06668471645665,1168.8479065766205,51.06280766306697,32011.37498680321,703.3269049154745,-1.4281387258371389e-06,1200.2394648371517,1.0006449947486054,32073.451990076013,32054.222986169763,1.0,217.46461600226326,439.1643657168826,148,1524163.3572833086,12685.334271405194,1511478.0102934965,106.06668693149412,848.2740713583456,0.9967150958003225,2484.947255727407,2490.7900052457244,595.158263077607,1503.9251915184227,22.569073541744334,16426.349632469384,913.9167979472393,-467.65152781718484,1562.0969192917282,0.9999477025624868,16689.10464395059,16698.184322872676,127.50672865236128,1286.5335173735748,0.9988118853117969,3034.9825389965163,3026.317166715055,-793.7052445282807,1536.5987482844173,140.43377835041767,59533.87080342061,429.03051675332557,961.6385450620909,1473.4927219700169,1.0008212102426064,59530.4125316723,59482.04167546453,167.9333157152743,580.1093653086069,0.9875324320148777,1816.2253747888512,1838.698570045265,62.27021553749974,284.6514971965068,2.8521908118918136,898.2355109549858,304.5067757271432,-55.47369555753933,336.90081101494866,1.0377319660541173,1810.8197693695893,1791.4651217074008,6.7965185614051045,356.4151130882469,0.9814519169362815,1517.2196100595836,1559.5946799613334,46.89376787237219,55.37330936741184,0.2941781218994308,108.10243392635036,390.7472868738948,-38.58657778880081,158.78184600778528,7.099116078099689,849.2968825262946,800.3674900491495,8.307192679998037,185.27588081359863,8.8016148648552,872.3184818577122,799.0351968480123,high
scale1e4_epoch18,18,18,10000.0,102.5128408227418,2822.480851456926,46.24076021039808,32523.561365076013,738.9063452643317,-9.631633696011015e-07,2842.98157068201,1.0173645365882564,32593.449126372467,32054.222986169763,1.0,1208.7075368520375,2264.1093279864335,148,1490688.7712468328,51832.04997624578,1438856.7187631968,102.5128383427053,906.9968496786581,1.0201638228184469,2538.1318796518685,2490.7900052457244,780.4758500795107,4467.152305809227,19.616376306559587,17795.448779956714,989.7543462804846,-621.064893980284,4468.555512299409,1.0965121984481812,18067.10001187711,16698.184322872676,159.4109569916854,1422.0194355732685,1.037724662471462,3131.666558343011,3026.317166715055,-1060.4382666510505,2115.352835990287,168.79450442339922,59891.91889252534,365.8827406393515,1157.5524894095756,2111.847908638619,1.006935122850779,59887.26470122466,59482.04167546453,97.1142232957724,546.1521140433647,1.004738071480313,1841.2853682234481,1838.698570045265,-77.61414542572724,638.9740035598343,5.720766554007659,1937.7935613683753,338.0923452635069,86.56480613431415,703.032947849583,1.715405878183004,2421.9271644386085,1791.4651217074008,8.95065968101089,358.9690274419011,0.9979287736319207,1514.6048456140466,1559.5946799613334,3.633663473097054,134.69233363383526,0.6913115327825418,216.73110075254698,334.0932313042718,-12.496137941205824,237.34799369605813,9.495702126944387,874.583458359177,800.3674900491495,-8.862473826150637,193.4166918574153,7.582913221942412,840.9470350935652,799.0351968480123,high
