checkpoint,face_proxy_scale,gt_face_residual_rmse,hdf_start_index,matched_hdf_event,num_hydrographs,pred_face_residual_rmse,pred_vs_gt_delta_rmse,rollout_length,zone_0_gt_face_residual_rmse,zone_0_pred_face_residual_rmse,zone_0_pred_vs_gt_delta_rmse,zone_1_gt_face_residual_rmse,zone_1_pred_face_residual_rmse,zone_1_pred_vs_gt_delta_rmse,zone_2_gt_face_residual_rmse,zone_2_pred_face_residual_rmse,zone_2_pred_vs_gt_delta_rmse,zone_3_gt_face_residual_rmse,zone_3_pred_face_residual_rmse,zone_3_pred_vs_gt_delta_rmse
h1h6_w1e9_e5_full,0.0007495716177530724,3324.2001896045826,0,True,6,173.56394523338037,3393.1389970567493,45,3607.991614843298,161.60613069887515,3677.709966080277,3012.9744678073457,191.01999958179616,3087.8772197582102,3017.6876072918926,184.9409996315285,3093.4945082487884,3067.8468609845195,162.2554217868381,3112.9867536191587
h1h6_noface_e5_full,0.000866799171867401,3539.995393371582,0,True,6,210.96915814435042,3635.215575550221,45,3667.288582865397,188.4628830521195,3755.2644722832574,3292.2608181988753,228.3936019897461,3389.431819831,3497.8590099476,232.55626774540653,3613.751806866681,3551.3123476381656,228.33143378363715,3652.124560151277
