checkpoint,num_hydrographs,rollout_length,rollout_rmse,rollout_volume_rmse,rollout_wd_rmse,zone_0_rollout_rmse,zone_0_rollout_volume_rmse,zone_0_rollout_wd_rmse,zone_1_rollout_rmse,zone_1_rollout_volume_rmse,zone_1_rollout_wd_rmse,zone_2_rollout_rmse,zone_2_rollout_volume_rmse,zone_2_rollout_wd_rmse,zone_3_rollout_rmse,zone_3_rollout_volume_rmse,zone_3_rollout_wd_rmse
edgeflux_head_high_w3e9_scale1_e50_epoch49,6,10,0.037004117000227175,0.03958466266437123,0.03421729813174655,0.04098000862480452,0.051466340214634934,0.026615893739896517,0.025956522036964694,0.026260679579960804,0.02562500585336238,0.02792013625924786,0.016907538512411217,0.035664393667442104,0.05047370755734543,0.023187615043328454,0.06726186357749005
