checkpoint,num_hydrographs,rollout_length,rollout_rmse,rollout_volume_rmse,rollout_wd_rmse,zone_0_rollout_rmse,zone_0_rollout_volume_rmse,zone_0_rollout_wd_rmse,zone_1_rollout_rmse,zone_1_rollout_volume_rmse,zone_1_rollout_wd_rmse,zone_2_rollout_rmse,zone_2_rollout_volume_rmse,zone_2_rollout_wd_rmse,zone_3_rollout_rmse,zone_3_rollout_volume_rmse,zone_3_rollout_wd_rmse
h1h6_w1e9_e5_full,6,30,0.1197688611327774,0.10741269418245389,0.13087221015141243,0.11754514326651891,0.11807696877771781,0.11688784749454094,0.11160508611549934,0.09743905257847574,0.12398983785986073,0.11998067271585265,0.09407729903339512,0.14117774641555217,0.14629088795950843,0.09588263576022453,0.1833049405935324
h1h6_noface_e5_full,6,30,0.1185252337406079,0.1112218381009168,0.1253435143114378,0.11711594450494481,0.11701567743697928,0.1171153365737862,0.10895853764377535,0.1031506164258139,0.11439482724397547,0.1202001176877982,0.10657894280480427,0.13238200126215816,0.1424242245602525,0.10859406925737858,0.16954768106548324
