hydrograph_id,transition_index,all_face_abs_max,all_face_count,all_face_mae,all_face_near_zero_fraction,all_face_negative_fraction,all_face_positive_fraction,all_face_rms,zone3_internal_abs_max,zone3_internal_count,zone3_internal_mae,zone3_internal_near_zero_fraction,zone3_internal_negative_fraction,zone3_internal_positive_fraction,zone3_internal_rms,zone3_touch_abs_max,zone3_touch_count,zone3_touch_mae,zone3_touch_near_zero_fraction,zone3_touch_negative_fraction,zone3_touch_positive_fraction,zone3_touch_rms
H10,22,3331855.0,28633,24663.023554000338,0.1047742115740579,0.49317221387909055,0.40205357454685153,127275.31261412238,1498505.625,2015,9425.863780149686,0.1523573200992556,0.4347394540942928,0.4129032258064516,82439.12624741328,1498505.625,3564,13244.645024390158,0.17620650953984288,0.42368125701459036,0.4001122334455668,93467.8431294456
H10,23,3404988.0,28633,24110.26228480852,0.10316767366325569,0.494010407571683,0.40285684350225265,120326.37398295218,1170080.875,2015,6914.758255594306,0.1513647642679901,0.43622828784119105,0.41240694789081883,60476.79100507457,1170080.875,3564,9920.687567524064,0.17368125701459033,0.42368125701459036,0.40263748597081933,66972.64143453448
H10,24,3476883.25,28633,24869.067504758794,0.10086264100862641,0.494604128103936,0.4046030803618203,119356.98208080242,1004989.875,2015,6961.264673921907,0.1488833746898263,0.43722084367245656,0.4138957816377171,54479.377059415674,1004989.875,3564,10547.6181858977,0.17031425364758698,0.4234006734006734,0.4062850729517396,64489.498162460906
H10,25,3483491.25,28633,26514.59781845758,0.09929102783501555,0.49456920336674465,0.4061397687982398,122362.60530856113,1103878.75,2015,8350.069402043353,0.14689826302729528,0.43622828784119105,0.41687344913151364,61742.63763456228,1103878.75,3564,12808.332298847368,0.16778900112233447,0.4234006734006734,0.40881032547699214,73590.2197072725
H10,26,3451439.75,28633,28156.34250704017,0.09757971571263926,0.49537247232214576,0.40711766143959766,126567.90378239055,1228434.5,2015,10180.050734755416,0.14540942928039702,0.43722084367245656,0.4173697270471464,71405.188325152,1228434.5,3564,15719.690400084408,0.16554433221099887,0.42536475869809204,0.40937149270482603,86677.58960311199
H10,27,3471514.0,28633,28847.50986406451,0.09614780148779381,0.49512799916180633,0.40875912408759124,128537.16044710285,1294157.75,2015,11400.406121496642,0.14540942928039702,0.43821339950372207,0.4163771712158809,76917.28879890968,1294157.75,3564,17812.836294762936,0.1644219977553311,0.4270482603815937,0.40852974186307517,95493.58793739919
H10,28,3486683.25,28633,28436.96212563319,0.09468096252575699,0.49575664443125067,0.40956239304299236,128486.37348285332,1327886.375,2015,12214.470314237287,0.14292803970223325,0.43870967741935485,0.41836228287841193,80286.54382331207,1327886.375,3564,19438.225935249375,0.16245791245791247,0.4273288439955107,0.4102132435465769,102336.91417504306
H10,29,3396711.75,28633,28600.97353699544,0.0934236719868683,0.49383578388572624,0.41274054412740546,128282.01024652616,1344940.375,2015,12681.452204830142,0.14292803970223325,0.4392059553349876,0.41786600496277915,82534.96689177054,1358550.875,3564,20447.574074220618,0.16245791245791247,0.4278900112233446,0.409652076318743,106709.64117623508
H10,30,3171977.75,28633,29007.623623935953,0.09108371459504767,0.49163552544267103,0.4172807599622813,127428.4303227601,1358882.25,2015,12970.098978119977,0.141439205955335,0.4421836228287841,0.4163771712158809,84001.47986772732,1390977.75,3564,20833.253761475324,0.16021324354657687,0.43041526374859707,0.40937149270482603,108471.03494308858
H10,31,2815266.25,28633,29358.274891013392,0.08972164984458492,0.49118150385918347,0.4190968462962316,127084.98784417189,1376971.25,2015,13222.988976660425,0.141439205955335,0.4411910669975186,0.4173697270471464,85413.94146880478,1417876.0,3564,21239.89939036277,0.16021324354657687,0.4292929292929293,0.4104938271604938,110334.79714665833
H10,32,2444334.25,28633,29488.10150558573,0.08745154192714699,0.4941151817832571,0.4184682010267873,126700.4843632822,1393794.75,2015,13460.948785224255,0.14044665012406948,0.4411910669975186,0.41836228287841193,86634.2350216223,1439579.75,3564,21566.81502013003,0.15881032547699214,0.43013468013468015,0.4110549943883277,111615.99517507329
H10,33,2203498.0,28633,29817.573556716754,0.0856005308560053,0.49362623546257817,0.42077323368141656,126037.88091169269,1410349.625,2015,13920.334764428699,0.13895781637717122,0.4411910669975186,0.41985111662531016,87947.10754079724,1458994.875,3564,21945.134873489125,0.1579685746352413,0.4292929292929293,0.4127384960718294,112295.2141870141
H10,34,2119462.25,28633,30283.666371283427,0.08357489609890685,0.4944295044179793,0.4219955994831139,125481.47871302467,1425231.0,2015,14598.849637643476,0.13548387096774195,0.4476426799007444,0.41687344913151364,90003.47424448842,1476724.875,3564,22579.740333037327,0.15432098765432098,0.4337822671156005,0.4118967452300786,113821.99688834007
H10,35,2131541.5,28633,30497.41303405947,0.08277162714350575,0.49383578388572624,0.423392588970768,124648.9413890164,1439546.125,2015,15214.70748529297,0.13548387096774195,0.4481389578163772,0.4163771712158809,92688.83439005491,1493305.125,3564,23206.038442626,0.15432098765432098,0.4340628507295174,0.4116161616161616,116031.89113291011
H10,36,2193534.75,28633,30941.490981591975,0.08168896029057382,0.49184507386581916,0.426465965843607,125359.59839684275,1452830.125,2015,15709.28151935413,0.13548387096774195,0.4476426799007444,0.41687344913151364,95445.06129687006,1508994.375,3564,23781.94963640688,0.15404040404040403,0.4337822671156005,0.4121773288439955,118456.0414439761
H10,37,2222814.0,28633,31978.41010338814,0.08116508923270352,0.48964481542276395,0.4291900953445325,128264.25646075222,1469144.625,2015,16124.794489690748,0.13548387096774195,0.4476426799007444,0.41687344913151364,98002.48459832963,1525916.125,3564,24420.387649709784,0.15404040404040403,0.4337822671156005,0.4121773288439955,121147.56076478491
H10,38,2152551.5,28633,33118.0823414719,0.07966332553347535,0.4884224496210666,0.4319491495826494,131461.7242197024,1480955.125,2015,16493.293204076814,0.13399503722084366,0.4496277915632754,0.41687344913151364,100270.4794893412,1540918.375,3564,25054.267237011012,0.15151515151515152,0.43658810325476993,0.4121773288439955,123767.44232701647
H10,39,2139168.0,28633,34363.31831898846,0.07924422868717913,0.4883526001466839,0.4324380959033283,135277.67171799473,1493406.625,2015,16888.76060392445,0.13300248138957815,0.4501240694789082,0.41687344913151364,102817.77603165926,1555397.25,3564,25801.785984169077,0.15151515151515152,0.4351851851851852,0.4132996632996633,126843.09583618585
H10,40,2203585.25,28633,35669.33963888821,0.07802186288548178,0.4894352669996158,0.4325428701149024,139634.3920560398,1504295.0,2015,17284.389911622788,0.1315136476426799,0.4481389578163772,0.42034739454094294,105467.49742938555,1568802.0,3564,26597.995830715874,0.14927048260381592,0.43602693602693604,0.41470258136924804,130199.29956680282
H10,41,2266649.0,28633,36359.79563458718,0.0775678413019942,0.4881081269863444,0.4343240317116614,141828.299664256,1514437.375,2015,17654.118397009777,0.1315136476426799,0.4501240694789082,0.41836228287841193,108201.5092505901,1580904.125,3564,27074.597949968185,0.14870931537598203,0.4371492704826038,0.41414141414141414,132516.0143331504
H10,42,2330529.0,28633,37408.66612466561,0.07638040023748821,0.48685083644745575,0.4368036880522474,145362.6234499925,1523471.375,2015,18022.80778888549,0.13101736972704714,0.4481389578163772,0.42133995037220845,111002.24349648917,1592171.0,3564,27712.140398540112,0.1478675645342312,0.43658810325476993,0.4158249158249158,135536.06468765138
H10,43,2395833.25,28633,38770.71876759818,0.07571683023085252,0.48667621276149897,0.43764188174483987,150255.06215740638,1532462.75,2015,18386.579659400217,0.13101736972704714,0.45062034739454093,0.41885856079404465,113814.52546839934,1602898.5,3564,28418.244593325002,0.1478675645342312,0.43799102132435463,0.41442199775533106,138909.51598495207
H10,44,2462125.0,28633,40570.929039232964,0.07487863653826005,0.48513952432507945,0.4399818391366605,157177.63506329496,1580084.125,2015,18782.708480868885,0.12903225806451613,0.4511166253101737,0.41985111662531016,116961.19387101608,1613611.25,3564,29308.123056010612,0.14646464646464646,0.4382716049382716,0.4152637485970819,143147.54460241817
H10,45,2529803.0,28633,42978.6925422184,0.074180141794433,0.48210107218943177,0.44371878601613524,167389.582897209,1687647.75,2015,19186.211747125395,0.12903225806451613,0.4496277915632754,0.42133995037220845,120246.1281772856,1687647.75,3564,30430.63985321158,0.14562289562289563,0.4382716049382716,0.4161054994388328,148569.45833651948
H10,46,2598572.75,28633,44612.2062921946,0.07327209862745783,0.4778751789892781,0.44885272238326407,174495.01452965513,1726907.75,2015,19429.423289082246,0.12803970223325062,0.4476426799007444,0.42431761786600497,121836.16837385313,1726907.75,3564,31165.61859041693,0.1442199775533109,0.43602693602693604,0.41975308641975306,151913.0746190926
H10,47,2669995.75,28633,43355.4518856284,0.07257360388363078,0.4792721684769322,0.448154227639437,168242.0229936705,1867780.375,2015,19820.44514605244,0.12803970223325062,0.45260545905707195,0.41935483870967744,125771.75961030622,1867780.375,3564,30901.70974066699,0.143658810325477,0.4388327721661055,0.4175084175084175,151728.54306556875
H10,48,2744193.5,28633,43424.92778972709,0.07215450703733454,0.47770055530332134,0.45017986239653546,168523.75756657255,2010869.875,2015,20265.783177346704,0.12754342431761787,0.45260545905707195,0.41985111662531016,130017.64175975727,2010869.875,3564,31267.344203147048,0.1425364758698092,0.4391133557800225,0.41835016835016836,154478.82605549428
H10,49,2832532.0,28633,46186.280138683534,0.07163063597946426,0.4676422309922118,0.4607620577655153,177906.629135025,2141080.5,2015,20710.194632816107,0.1270471464019851,0.4511166253101737,0.42233250620347396,134160.9011784881,2141080.5,3564,32031.440664260004,0.1414141414141414,0.4393939393939394,0.41947250280583614,158756.76544057825
H10,50,2921735.25,28633,45456.972492789246,0.07075751754968043,0.4742080815841861,0.4551042503405162,180729.69063587394,2281161.25,2015,21199.05596038854,0.1250620347394541,0.45260545905707195,0.4228287841191067,138746.14945391592,2281161.25,3564,32844.145363419644,0.1388888888888889,0.44191919191919193,0.41947250280583614,163381.54989127698
