checkpoint,requested_epoch,loaded_epoch,cell_balance_mae_ft3,cell_balance_mse_ft6,cell_balance_rmse_ft3,cell_mse_loss,num_cell_samples,num_one_step_hydrographs,num_rollout_hydrographs,one_step_mse_loss,one_step_zone_0_rmse,one_step_zone_0_volume_rmse,one_step_zone_0_wd_rmse,one_step_zone_1_rmse,one_step_zone_1_volume_rmse,one_step_zone_1_wd_rmse,one_step_zone_2_rmse,one_step_zone_2_volume_rmse,one_step_zone_2_wd_rmse,one_step_zone_3_rmse,one_step_zone_3_volume_rmse,one_step_zone_3_wd_rmse,one_step_zone_loss,relative_cell_balance_rmse,rollout_length,rollout_rmse,rollout_volume_rmse,rollout_wd_rmse,target_budget_rms_ft3,zone_0_rollout_rmse,zone_0_rollout_volume_rmse,zone_0_rollout_wd_rmse,zone_1_rollout_rmse,zone_1_rollout_volume_rmse,zone_1_rollout_wd_rmse,zone_2_rollout_rmse,zone_2_rollout_volume_rmse,zone_2_rollout_wd_rmse,zone_3_cell_balance_mae_ft3,zone_3_cell_balance_mse_ft6,zone_3_cell_balance_rmse_ft3,zone_3_rollout_rmse,zone_3_rollout_volume_rmse,zone_3_rollout_wd_rmse
edgeflow_high_interior_w3e9_e50_seed0,0,0,1175.3573484678527,2176456.0565878376,1475.281687200054,0.000753993125997383,148,6,6,0.0008030928632554909,0.02834914376338323,0.023518181405961514,0.03244868665933609,0.02949936098108689,0.02445770924290021,0.03365000399450461,0.027375268439451855,0.017264573524395626,0.03458338727553686,0.025367803250749905,0.01499279805769523,0.032487972639501095,0.0007402372042027613,2.0872786492834066,10,0.14347391466920575,0.11118137392525872,0.16955067080756028,706.7967124114166,0.14622456872214873,0.12018886040896178,0.1681416996133824,0.15093136299401522,0.12062471201643347,0.17528216186910867,0.1355378393083811,0.0864901764318347,0.1709375021358331,799.3683706747519,1044945.8918918918,1022.2259495296976,0.12058126799141368,0.06699126519573231,0.156706654963394
edgeflow_high_interior_w3e9_e50_seed0,1,1,880.9836842304951,1275651.5983952703,1129.4474748279665,0.0004431177811646784,148,6,6,0.00047113781329244375,0.0216304799541831,0.018003067933022976,0.02467089146375656,0.021986892136434715,0.01758598939826091,0.02562329297264417,0.021387299212316673,0.012259681553890308,0.027645783498883247,0.021107470306257408,0.010370670973012844,0.027972721805175144,0.00046136657571575296,1.5979806569481194,10,0.10765921206523975,0.08287872915777067,0.1276748725833992,706.7967124114166,0.10747623356680075,0.09117214822520812,0.12150387385239204,0.11157722069571416,0.08835851764306427,0.1305899395296971,0.10370980650186538,0.06138197219309707,0.1331832787953317,555.8180954391892,570920.7953969594,755.5930090974634,0.1042692123601834,0.04990490258981784,0.13874097103253008
edgeflow_high_interior_w3e9_e50_seed0,2,2,737.6745452880859,952168.1891891892,975.7910581621402,0.0003253595865759495,148,6,6,0.0003576319237860541,0.01945604756474495,0.017231116071343422,0.02141650455693404,0.017992612595359486,0.012052766047418118,0.022397850329677265,0.01836371763298909,0.00979753319794933,0.024046830522517364,0.01873981983711322,0.008637899377693733,0.025048271752893925,0.000341265054885298,1.3805823386373446,10,0.09423396025473872,0.07327592057796815,0.11121885472287735,706.7967124114166,0.09728462699179848,0.0898065662321945,0.10392848250145713,0.09006576367343465,0.05902551563146214,0.11282273946950833,0.08984583634883166,0.04773365951453646,0.117730548667411,513.7758393158783,456298.46114864864,675.4986759044377,0.0957262070539097,0.043742346080640954,0.12808073547979196
edgeflow_high_interior_w3e9_e50_seed0,3,3,690.5650383201805,794738.2259290541,891.480917310659,0.0002593895425544926,148,6,6,0.00027971418846088153,0.016801220675309498,0.01536510263880094,0.01808923576027155,0.016670814094444115,0.013049521017819643,0.019610090491672356,0.016333716145406168,0.009171494282782078,0.021192296718557675,0.016940646960089605,0.007642878141875069,0.02269641247888406,0.00027872539794771,1.2612974871786617,10,0.08224928226942817,0.0662952022937437,0.09553938222428163,706.7967124114166,0.0820491962445279,0.0768040764455994,0.0868403502429525,0.08179378863424062,0.06429955611626308,0.09610309917479753,0.08061465076170862,0.04499104184408983,0.10473021455109119,445.3299498686919,401334.8020481419,633.5099068271481,0.08647631700150668,0.038687670587872466,0.11598492348566651
edgeflow_high_interior_w3e9_e50_seed0,4,4,575.3369105571026,580127.3462837838,761.6609129289646,0.000203242454566911,148,6,6,0.00021626872815735018,0.014884872206797203,0.013431473169475794,0.016198313795030117,0.014116345283885797,0.010565084560463825,0.01693107094615698,0.014570892633249363,0.007654362823814154,0.01912822388112545,0.015280226866404215,0.00631854225260516,0.020656845532357693,0.00021856214152649045,1.077623734737482,10,0.07270958609879016,0.05810436817506949,0.0848109192835788,706.7967124114166,0.07336332093303402,0.06820368903378646,0.07807179073182245,0.06999567616730928,0.054490783733005324,0.08262336046124498,0.07190024692875643,0.03890391360813131,0.09393903532375893,362.0866338369009,328393.4704391892,573.0562541663681,0.07702236467351516,0.03388927529255549,0.10349690178409218
edgeflow_high_interior_w3e9_e50_seed0,5,5,531.856759148675,504651.19425675675,710.3880589204443,0.0001729814859966093,148,6,6,0.0001846477146803712,0.013800217614819607,0.012239070453991493,0.01519425818696618,0.012920188872764507,0.010168669590105614,0.015172315295785666,0.013415258067349592,0.007239644260456164,0.017529078138371307,0.014181838370859623,0.005671393979961674,0.019227987465759117,0.00018624540825840086,1.0050811590461066,10,0.0676023320450137,0.05429314517726501,0.0786750780728956,706.7967124114166,0.06863508080132305,0.06243161136905352,0.07423658290257057,0.06493344100502631,0.05343500217422843,0.07465963164965311,0.06627489638825258,0.037419423243651787,0.08590540252625942,319.8080403095967,325555.06017736485,570.5743248494142,0.07079103669772545,0.03165200083361318,0.09491278820981582
edgeflow_high_interior_w3e9_e50_seed0,6,6,511.7217747456319,489203.17736486485,699.4306093994348,0.0001418462960262676,148,6,6,0.0001563666252574573,0.012976019953687986,0.012100541964173317,0.013784593592087427,0.011598208453506231,0.009082292206585407,0.01364702715848883,0.011831912056853374,0.006629614547515909,0.015358346203962961,0.013120821521927914,0.005330758169293404,0.017760725536694128,0.0001524231095875924,0.98957818721758,10,0.061412114277482034,0.05204285951331258,0.069501257656763,706.7967124114166,0.06385167632251978,0.06115686677706738,0.06633178495491544,0.057383975169310965,0.04830131218768656,0.06517247962765396,0.05757463338474433,0.035429403830009205,0.0732742227303485,296.32547172340185,370816.9777238176,608.9474342862588,0.06476105485732357,0.030459818810534976,0.08623736986579994
edgeflow_high_interior_w3e9_e50_seed0,7,7,525.2140263737859,503585.92208614864,709.6378809548914,0.00012684603594558162,148,6,6,0.00014158447690230483,0.012326479268570742,0.011645884718745947,0.012952749151736498,0.01112186380972465,0.009291304430613915,0.012668785483886799,0.011142585581789414,0.007085070402051012,0.01405999499062697,0.012486500510325035,0.005082977625230948,0.016904030771305163,0.00013770690566161647,1.0040197817754153,10,0.05818856602224211,0.05114576487491528,0.06441204454749823,706.7967124114166,0.060294815540934604,0.05900487098842859,0.06133098046605786,0.05508611638409396,0.04886341734478871,0.06063247610193988,0.054006649445121485,0.037834271974861625,0.06628308507303397,297.39493096841346,366166.0430743243,605.1165532972341,0.061546127467105784,0.028811959619633853,0.08192555421652893
edgeflow_high_interior_w3e9_e50_seed0,8,8,488.1365509033203,511760.2573902027,715.3742079430896,0.00011903563456537479,148,6,6,0.00012794279852338755,0.012053969781845808,0.011409115511924028,0.012624606645355621,0.010154976043850183,0.007889432754988471,0.01197794172912836,0.010178442268321911,0.0057288710959255695,0.01319538134460648,0.011649700192113718,0.0043336513529842096,0.015878002780179184,0.00011729789427287567,1.0121357320726758,10,0.055619265185669065,0.04783179812754194,0.06237241341732443,706.7967124114166,0.05957607539991538,0.057931181291739145,0.060874733701348306,0.05020449518536528,0.041117819491773844,0.057853796239942315,0.04942074889938037,0.030947456221717098,0.06259720986708998,250.409822824839,362358.150390625,601.9619177245559,0.05779639350560804,0.02576080891691769,0.07732004805778464
edgeflow_high_interior_w3e9_e50_seed0,9,9,444.3450319444811,436838.1862331081,660.9373542425243,0.00010251264678584915,148,6,6,0.00011429094229242764,0.01159379274273912,0.010903875964383284,0.01221223563576738,0.00912995838249723,0.007028263372679551,0.01082025064776341,0.009291424260785183,0.004498886642977595,0.012339092480639616,0.011337578141440948,0.00370991633584102,0.015584991313517094,0.00010367482536821626,0.9351166221296765,10,0.052294903838386135,0.04433443523012102,0.05915637719444931,706.7967124114166,0.057265427662059665,0.055238266677285236,0.05904975503993531,0.044779808601985376,0.03612143881618977,0.05200286714049677,0.04444527795227866,0.024519321438856424,0.05780912940390408,230.65982375273833,283254.2769214527,532.216381673331,0.0558535123243928,0.022050731151830406,0.07564646266400814
