checkpoint,requested_epoch,loaded_epoch,cell_balance_mae_ft3,cell_balance_mse_ft6,cell_balance_rmse_ft3,cell_mse_loss,num_cell_samples,num_one_step_hydrographs,num_rollout_hydrographs,one_step_mse_loss,one_step_zone_0_rmse,one_step_zone_0_volume_rmse,one_step_zone_0_wd_rmse,one_step_zone_1_rmse,one_step_zone_1_volume_rmse,one_step_zone_1_wd_rmse,one_step_zone_2_rmse,one_step_zone_2_volume_rmse,one_step_zone_2_wd_rmse,one_step_zone_3_rmse,one_step_zone_3_volume_rmse,one_step_zone_3_wd_rmse,one_step_zone_loss,relative_cell_balance_rmse,rollout_length,rollout_rmse,rollout_volume_rmse,rollout_wd_rmse,target_budget_rms_ft3,zone_0_rollout_rmse,zone_0_rollout_volume_rmse,zone_0_rollout_wd_rmse,zone_1_rollout_rmse,zone_1_rollout_volume_rmse,zone_1_rollout_wd_rmse,zone_2_rollout_rmse,zone_2_rollout_volume_rmse,zone_2_rollout_wd_rmse,zone_3_cell_balance_mae_ft3,zone_3_cell_balance_mse_ft6,zone_3_cell_balance_rmse_ft3,zone_3_rollout_rmse,zone_3_rollout_volume_rmse,zone_3_rollout_wd_rmse
edgeflow_high_w3e9_e50_seed0,0,0,1155.4240607184333,2108319.222972973,1452.0052420611203,0.0007353990922392522,148,6,6,0.0007941906903094301,0.028287625561157864,0.023511899324754875,0.03234050919612249,0.02909555658698082,0.0236765689526995,0.033509791207810245,0.027239135776956875,0.017304090782999992,0.03435528092086315,0.025329977584381897,0.014695375226438046,0.032591612388690315,0.0007311080310804149,2.054346343954028,10,0.14223097084710995,0.10965969997147719,0.16846389941250284,706.7967124114166,0.14568795319646596,0.12062643483902018,0.16689977940792838,0.147510802714775,0.11467901850119233,0.17350740845625598,0.13456847531100113,0.08588599283248186,0.16970751627037922,781.4444753286001,1009389.8534628379,1004.6839570048074,0.1213060994942983,0.06544304421792428,0.15849149006729324
edgeflow_high_w3e9_e50_seed0,1,1,936.7736016350824,1398341.5054898649,1182.5149070899126,0.00046902152806413487,148,6,6,0.0005246846558293328,0.02255751844495535,0.018442858010530472,0.025965096428990364,0.023960667351881664,0.019232111983001232,0.027855496543149155,0.02239944537480672,0.013760711842526993,0.028519910139342148,0.021462275336186092,0.011674773258467516,0.027968030733366806,0.0005063574062660336,1.6730622629178091,10,0.11378476554527879,0.08760754245643815,0.13490404607728124,706.7967124114166,0.11279470395917694,0.09328174125403166,0.12924768750866253,0.12132195023198923,0.09586560937265555,0.14206742315242687,0.10884687500074505,0.07015351538235942,0.13698613628124198,625.8321203283361,717357.0361064189,846.9693241826524,0.10617929824317494,0.057332894578576085,0.1387327798952659
edgeflow_high_w3e9_e50_seed0,2,2,762.0510315766205,994065.1288006756,997.0281484495188,0.00034652023581706136,148,6,6,0.00039058753463905305,0.019756956957280636,0.017038180337597925,0.02208386982480685,0.020148475964864094,0.014464592405905327,0.024526639841496944,0.019270053133368492,0.010124499754359325,0.025295550624529522,0.018935179027418297,0.008139207027852535,0.025505109690129757,0.0003768957491653661,1.4106292954418307,10,0.09762070073435704,0.07492421823553741,0.11585020773733655,706.7967124114166,0.09801584348703424,0.08774993427408238,0.10696470905095339,0.09984339742610852,0.07121255118399858,0.12183849429711699,0.09370083520188928,0.050283467816188934,0.12259362746650974,447.4825800302866,441769.0128800676,664.657064116577,0.09572548773139715,0.0413620598303775,0.12887577849129836
edgeflow_high_w3e9_e50_seed0,3,3,660.4038617933119,764100.464527027,874.1284027687391,0.0002628393079715819,148,6,6,0.0002879356567670281,0.017050456255674362,0.015437460349251827,0.018480907194316387,0.016993609257042408,0.012165070356180271,0.020711356153090794,0.016508636996150017,0.008706453877190748,0.02166058837125699,0.016992387206604082,0.0069711890537291765,0.022992234987517197,0.0002843700470596862,1.2367465601055612,10,0.08381072708095114,0.06629871806750695,0.09818481802940368,706.7967124114166,0.08404854213198026,0.0785043019025276,0.08903994547824065,0.08375165360048413,0.06107770085024337,0.10143222619468967,0.08112557558342814,0.04399889362975955,0.10595088520397743,406.1462321925808,408846.96062077704,639.411417336895,0.08655431536026299,0.03684653412395467,0.11669040822113554
edgeflow_high_w3e9_e50_seed0,4,4,580.3400567544473,610822.3220016892,781.5512280085607,0.0002097298421250417,148,6,6,0.00022249698425487927,0.015211254358291626,0.013961493037641048,0.016340477702518303,0.014479841260860363,0.010236057608077923,0.017728054895997047,0.014329560877134403,0.007647937163710594,0.018765792871514957,0.015240553766489029,0.006281575420871377,0.020609432520965736,0.00021830680392061672,1.1057652282253834,10,0.07470495377977689,0.05959986001253128,0.08718573935329914,706.7967124114166,0.07586141352852185,0.07129091744621595,0.08006400666199624,0.07279995650363465,0.05280499835498631,0.08834123006090522,0.0713356116010497,0.03954867961195608,0.09280234677717089,381.4123219670476,400143.3311866554,632.5688351370587,0.0785476997649918,0.034291435165020326,0.1055816365716358
edgeflow_high_w3e9_e50_seed0,5,5,530.6367032850111,532902.7198057432,730.0018628782691,0.00017177594536160295,148,6,6,0.00019263124704593793,0.014461921527981758,0.012967229510347048,0.01579740969464183,0.01302709523588419,0.009141800459474325,0.015984566416591406,0.012998318454871574,0.0069670286029577255,0.017008709721267223,0.013982021405051151,0.0058848431799560785,0.018861446840067703,0.00018079112487612292,1.0328314352052972,10,0.06904109083116054,0.05489503052085638,0.08069207815763851,706.7967124114166,0.07155734480669101,0.06601453943488499,0.07653918250774344,0.06524745007045567,0.04735498634787897,0.07915440392680466,0.06479981704615057,0.03644998616849383,0.08406785529417296,348.12864293278875,411941.1073690878,641.8263841328804,0.07208870317166051,0.032746697481100755,0.09642804019774
edgeflow_high_w3e9_e50_seed0,6,6,514.8967243916279,540543.5445523649,735.2166650398811,0.00015652653903974146,148,6,6,0.00017367184530788413,0.014000917319208384,0.01274584544201692,0.015127939482529959,0.012006488939126333,0.008139746418843666,0.0148940517877539,0.011976520686099926,0.006555437808856368,0.015604709430287281,0.013072346181919178,0.00583029305562377,0.017501906181375187,0.00015582348472283533,1.040209514460675,10,0.06581128151156009,0.05300275939516723,0.07645613220520317,706.7967124114166,0.06945877343726654,0.0655339935173591,0.07302964564102392,0.0606827933806926,0.04146082505273322,0.07509556226432323,0.060500650433823466,0.0338878701829041,0.0785398619559904,343.3550492364007,379457.0655616554,616.0008649033339,0.0678183552188178,0.03092851936041067,0.09063479397445917
edgeflow_high_w3e9_e50_seed0,7,7,467.18255903914167,441903.6944679054,664.7583729957114,0.00012922930634247037,148,6,6,0.0001563139861294379,0.013393111526966095,0.011426213973512253,0.01508102814356486,0.0111651422145466,0.007957678598662218,0.013609461641559998,0.011084812227636576,0.005625904615347584,0.014618588611483574,0.012583691471566757,0.0048932932162036495,0.01709689215446512,0.00013900039266445674,0.9405227292692396,10,0.06039307561392585,0.047149762976914644,0.07116925599984825,706.7967124114166,0.06467766777301828,0.057088031076515715,0.07130466853268444,0.055278353905305264,0.0415172994757692,0.06619293719219664,0.053347812158366044,0.028867615037597716,0.06966967197755973,276.5586344744708,288451.51404138515,537.0768232212084,0.06152675702857475,0.025376627361401914,0.08314290563575924
edgeflow_high_w3e9_e50_seed0,8,8,452.55820258888036,443001.5698902027,665.5836310263367,0.00011554790182492218,148,6,6,0.0001319907726914001,0.012587513774633408,0.011409783425430456,0.013634844993551573,0.00965357959891359,0.007123040035367012,0.011637708482642969,0.00988638944302996,0.005261120308811466,0.012943419627845287,0.011959025325874487,0.0051344463136047125,0.016083397747327883,0.00011592451725543167,0.9416903323666136,10,0.05634409327370425,0.046247684334715204,0.06481843669898808,706.7967124114166,0.06192454812116921,0.05726897823624313,0.06599320317618548,0.04828789319532613,0.036575100702854496,0.05763697546596328,0.04789891882489125,0.027695419926506776,0.06176928887143731,314.2106831524823,360494.57569679053,600.4120049572548,0.05891702873632312,0.027695399685762824,0.07844474866675834
edgeflow_high_w3e9_e50_seed0,9,9,510.9447021484375,541018.1497043918,735.5393597248157,0.00012826491144330026,148,6,6,0.00012124209752073511,0.011841103589783112,0.012229968172808489,0.011386685073375702,0.009483053659399351,0.007976717703665296,0.010763785957048336,0.009838698121408621,0.005739753212158878,0.012667350315799316,0.011935753592600426,0.00493967750420173,0.016121374287952978,0.00011437442784275238,1.0406660738634963,10,0.0573549969587475,0.053860851439336936,0.060548223260169225,706.7967124114166,0.062437488899255794,0.06725462409667671,0.05699986132482688,0.049733547121286394,0.0429095198167488,0.05566882388666272,0.04901932100765407,0.0307723393663764,0.062074842505777876,296.64493560791016,375345.1971600507,612.6542231634829,0.06147710949492951,0.027819381731872758,0.08225630363449454
edgeflow_high_w3e9_e50_seed0,10,10,460.4268250336518,453733.23015202704,673.5972314016938,9.667164581392049e-05,148,6,6,9.555045592909057e-05,0.010582934599369764,0.010470373556017876,0.01064554275944829,0.008344712977608046,0.007008126238361001,0.00949027311677734,0.008511215914040804,0.0051723878520230455,0.010856234158078829,0.010553480591624975,0.0036455909721553326,0.01444651714215676,8.84526307345368e-05,0.9530282464155013,10,0.0487117489023755,0.0439175352997457,0.053011350069815916,706.7967124114166,0.05253912227538725,0.05366718277024726,0.051072021542737885,0.042601393846174083,0.03647425166176011,0.04791077914026876,0.04194423343675832,0.02878338845912367,0.05174240578586856,216.5422624124063,353515.7010135135,594.5718636241656,0.053420751246934135,0.021918208889352777,0.07190512494804958
edgeflow_high_w3e9_e50_seed0,11,11,422.5213800378748,491192.92430320947,700.8515708074067,9.654587016927041e-05,148,6,6,9.347156568158728e-05,0.010938936844468117,0.010994284724195799,0.010846681737651428,0.007526626577600837,0.00626014491232733,0.008606092228243748,0.007935642264783382,0.004451119651397069,0.010288091065982977,0.010116169384370247,0.00445667813376834,0.013568866532295942,7.804700241346534e-05,0.9915886116904441,10,0.04833563487045467,0.045243762782774866,0.05115910628810525,706.7967124114166,0.05517929913476109,0.05755156168403725,0.05241508266578118,0.03802358667210986,0.0325972277050217,0.04274862576276064,0.03845433186894904,0.024391353378693262,0.04847237161981563,285.14194849375133,353686.3184649493,594.7153255675772,0.0499006689991802,0.02495289206271991,0.06573248718244334
edgeflow_high_w3e9_e50_seed0,12,12,427.4162020296664,530580.5235430744,728.4095850159266,9.590160590124542e-05,148,6,6,8.531319569253053e-05,0.010157363954931498,0.011067258970191082,0.00910396121131877,0.007589625737940271,0.006340709747746587,0.008651651131610075,0.007820830525209507,0.00417052605189383,0.010222849280883869,0.009937168409427008,0.0034314264388134084,0.013600066459427277,7.626262110231134e-05,1.0305786263928312,10,0.046009365438173216,0.04403806160359333,0.047830452661340436,706.7967124114166,0.05074940196548899,0.056037955234448114,0.044644397924033304,0.038554877322167155,0.03299295147880912,0.043387013122749826,0.038786169979721306,0.023145861582209666,0.04952731846521298,186.40122310535327,302609.21043602197,550.0992732553116,0.04930782561811308,0.020086193457245827,0.06638692010504504
