checkpoint,requested_epoch,loaded_epoch,edge_head_scale,closure_bias_ft3,closure_mae_ft3,closure_relative_rmse,closure_rmse_ft3,closure_target_rms_ft3,divergence_bias_ft3,divergence_mae_ft3,divergence_relative_rmse,divergence_rmse_ft3,divergence_target_rms_ft3,divergence_target_weight,edge_flux_mae_ft3,edge_flux_rms_ft3,internal_face_bias_ft3,internal_face_mae_ft3,internal_face_relative_rmse,internal_face_rmse_ft3,internal_face_target_rms_ft3,num_samples,selected_edge_flux_head_loss,selected_hecras_edge_flux_closure_loss,selected_hecras_edge_flux_divergence_loss,selected_hecras_edge_flux_face_loss,selected_hecras_edge_flux_raw_face_loss,total_node_bias_ft3,total_node_mae_ft3,total_node_relative_rmse,total_node_rmse_ft3,total_node_target_rms_ft3,zone_0_closure_bias_ft3,zone_0_closure_mae_ft3,zone_0_closure_relative_rmse,zone_0_closure_rmse_ft3,zone_0_closure_target_rms_ft3,zone_0_divergence_bias_ft3,zone_0_divergence_mae_ft3,zone_0_divergence_relative_rmse,zone_0_divergence_rmse_ft3,zone_0_divergence_target_rms_ft3,zone_0_total_node_bias_ft3,zone_0_total_node_mae_ft3,zone_0_total_node_relative_rmse,zone_0_total_node_rmse_ft3,zone_0_total_node_target_rms_ft3,zone_1_closure_bias_ft3,zone_1_closure_mae_ft3,zone_1_closure_relative_rmse,zone_1_closure_rmse_ft3,zone_1_closure_target_rms_ft3,zone_1_divergence_bias_ft3,zone_1_divergence_mae_ft3,zone_1_divergence_relative_rmse,zone_1_divergence_rmse_ft3,zone_1_divergence_target_rms_ft3,zone_1_total_node_bias_ft3,zone_1_total_node_mae_ft3,zone_1_total_node_relative_rmse,zone_1_total_node_rmse_ft3,zone_1_total_node_target_rms_ft3,zone_2_closure_bias_ft3,zone_2_closure_mae_ft3,zone_2_closure_relative_rmse,zone_2_closure_rmse_ft3,zone_2_closure_target_rms_ft3,zone_2_divergence_bias_ft3,zone_2_divergence_mae_ft3,zone_2_divergence_relative_rmse,zone_2_divergence_rmse_ft3,zone_2_divergence_target_rms_ft3,zone_2_total_node_bias_ft3,zone_2_total_node_mae_ft3,zone_2_total_node_relative_rmse,zone_2_total_node_rmse_ft3,zone_2_total_node_target_rms_ft3,zone_3_closure_bias_ft3,zone_3_closure_mae_ft3,zone_3_closure_relative_rmse,zone_3_closure_rmse_ft3,zone_3_closure_target_rms_ft3,zone_3_divergence_bias_ft3,zone_3_divergence_mae_ft3,zone_3_divergence_relative_rmse,zone_3_divergence_rmse_ft3,zone_3_divergence_target_rms_ft3,zone_3_total_node_bias_ft3,zone_3_total_node_mae_ft3,zone_3_total_node_relative_rmse,zone_3_total_node_rmse_ft3,zone_3_total_node_target_rms_ft3,zone_mode
face_only_norm_normal_scale1e4_epoch2,2,2,10000.0,342.70310582341375,1472.5892498944256,26.954128149393444,32022.066947318413,1209.6408204774598,1.1956510354286514e-06,1196.8340062321843,1.0001684201730263,32059.289247255067,32054.222986169763,0.0,198.777290756638,252.19460440970755,714.2181094079405,14283.512630978146,0.9999976685723743,91414.85388513513,91415.2760768581,148,111.88135930090337,1360889.4894425676,1953256.3008340371,111.88135930090337,1769987079.4853384,342.7031082333745,1266.270149024757,1.0706124072139327,2658.334202946843,2490.7900052457244,637.6224357501881,1397.0692683039485,13.820964065757957,16521.295571816932,1253.7009133003853,-381.74375863977383,1307.9838355811867,1.000269455684198,16698.707133525128,16698.184322872676,255.87867748415147,1443.2512495711044,1.027179838837804,3105.644242570207,3026.317166715055,-207.46851321772948,2212.868282833615,47.4672643687274,59496.45164695946,1269.8154552562817,863.7745883013752,1680.571759198163,1.0001595620367978,59491.69771431588,59482.04167546453,656.3060654305123,1243.6184007799304,1.2486409665764988,2194.009038976721,1838.698570045265,312.6264356771434,902.7893874709671,1.3325566883022721,1386.99010859309,1036.852057792045,-152.71046434060946,570.9836223705395,1.110962534675727,1873.1868380984745,1791.4651217074008,159.9159743254249,981.4414413039749,1.4531054545093227,1930.7469511289855,1559.5946799613334,331.9882797196105,914.7670044770111,1.1072272867769808,1161.014549461571,1054.176054671004,-54.075259766063176,463.241464872618,12.597680155489895,1064.2130809474636,800.3674900491495,277.91302008644954,924.4259763150602,36.29960701675029,1516.349529781857,799.0351968480123,high
