checkpoint,num_hydrographs,rollout_length,rollout_rmse,rollout_volume_rmse,rollout_wd_rmse,zone_0_rollout_rmse,zone_0_rollout_volume_rmse,zone_0_rollout_wd_rmse,zone_1_rollout_rmse,zone_1_rollout_volume_rmse,zone_1_rollout_wd_rmse,zone_2_rollout_rmse,zone_2_rollout_volume_rmse,zone_2_rollout_wd_rmse,zone_3_rollout_rmse,zone_3_rollout_volume_rmse,zone_3_rollout_wd_rmse
baseline,3,10,0.23771830449501674,0.147460981272161,0.3021090326209863,0.2103059976051251,0.13147923480719328,0.26677566977838674,0.2990663352111975,0.16496570979555447,0.3894182652235031,0.2323672076066335,0.17364430700739225,0.2789912243684133,0.20195509431262812,0.1273392843703429,0.25561380696793395
edgeproxy1e-6,3,10,0.2761889066547155,0.20528333385785422,0.3322893247008324,0.29491284464796386,0.22501889045039813,0.3511531326919794,0.2785237170755863,0.1908262301236391,0.3445613453785578,0.23682907062272232,0.17459866777062416,0.2857364883025487,0.22921881390114626,0.18162556669364374,0.26838989965617654
edgeproxy1e-8,3,10,0.28772471522291504,0.18663686128954093,0.36153629173835117,0.29891852277020614,0.20025656620661417,0.3722824178636074,0.31879142100612323,0.16334233408172924,0.42017175927758216,0.23373494197924932,0.17094513177871704,0.28274919067819915,0.2236921228468418,0.19480115957558156,0.2488281895716985
