event_id,target_volume_source,scope,flux_source,face_stage_rule,sign_mode,boundary_mode,source_mode,has_native_face_flow,has_native_cell_flow_balance,num_nodes,num_transitions,delta_t_seconds,hecras_computation_delta_t_seconds,hdf_output_delta_t_seconds,hdf_output_matches_computation,computation_steps_per_budget_interval,storage_aligned,storage_alignment_rmse_ft3,storage_alignment_max_abs_ft3,domain_residual_rmse_ft3,hdf_path,target_rms_ft3,budget_rms_ft3,residual_rmse_ft3,residual_mae_ft3,residual_bias_ft3,relative_rmse,correlation
H1,hdf_reconstructed,all,reconstructed_velocity_area,mean,cell_order,native_bc_only,none,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,82289280.08808398,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1848.017043399425,668410.3635396089,668387.1647551596,82431.5442540054,4873.613594642078,361.6780305909205,0.015135216299940954
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,mean,cell_order,native_bc_only,none,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,69906652.83078863,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,782.272540069113,1327418.2896761547,1327414.981669653,114734.06852443135,40292.079137646375,1696.870225755818,0.010946218723127532
H1,hgn_target,all,reconstructed_velocity_area,mean,cell_order,native_bc_only,hdf_precipitation,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,44374305.37856914,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1149.7584853730057,668467.4870748121,668467.8609326616,85675.5274475583,-3370.086265664935,581.3985018912878,-9.255269592746853e-05
H1,hgn_target,zone_3,reconstructed_velocity_area,mean,cell_order,native_bc_only,hdf_precipitation,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,67043685.39783284,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,484.44057694357963,1327331.512642289,1327335.2989574075,115097.42768851074,38222.91259807981,2739.934188279186,-0.005349821200329461
H1,hdf_reconstructed,all,reconstructed_velocity_area,mean,cell_order,native_bc_only,hdf_precipitation,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,43575899.85690033,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1848.017043399425,668467.4870748121,668442.470596317,85603.11317030514,-3230.9321215316813,361.70795771813766,0.014295034496193916
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,mean,cell_order,native_bc_only,hdf_precipitation,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,67094255.86440689,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,782.272540069113,1327331.512642289,1327327.9985819163,115035.81588006119,38344.20137793764,1696.7590329383775,0.01090848406467762
H1,hgn_target,all,reconstructed_velocity_area,mean,negated,reconstructed_all_touching_faces,none,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,9145377.909891594,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1149.7584853730057,504482.3377573546,504486.99131382164,78086.55500639314,716.7140113775814,438.77648891641405,-0.0027906990312600833
H1,hgn_target,zone_3,reconstructed_velocity_area,mean,negated,reconstructed_all_touching_faces,none,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,9987671.771611586,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,484.44057694357963,509890.11629084614,509882.13029514626,80084.98261728353,-4062.3128223891454,1052.5173871934549,0.016369089343371536
H1,hdf_reconstructed,all,reconstructed_velocity_area,mean,negated,reconstructed_all_touching_faces,none,False,False,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,11301278.504858598,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,1848.017043399425,504482.3377573546,504524.37098414876,78194.95832961856,855.8681555108337,273.0085054064636,-0.020978703765829623
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,mean,negated,reconstructed_all_touching_faces,none,False,False,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,17777.395756449743,415680.009006844,9966266.12034892,/mnt/8tb_hdd2/joyce/hecras-dataset/origin/Linux_RAS_v66/Minxiong_hgn_physical_budget_h1/outputs_budget_seed/planH1/Minxiong.p01.hdf,782.272540069113,509890.11629084614,509899.9282144692,80176.2849258995,-3941.024042531313,651.8187742719693,-0.013712224104064717
