event_id,target_volume_source,scope,flux_source,face_stage_rule,sign_mode,boundary_mode,source_mode,has_native_face_flow,has_native_cell_flow_balance,num_nodes,num_transitions,delta_t_seconds,hecras_computation_delta_t_seconds,hdf_output_delta_t_seconds,hdf_output_matches_computation,computation_steps_per_budget_interval,storage_aligned,storage_alignment_rmse_ft3,storage_alignment_max_abs_ft3,domain_residual_rmse_ft3,hdf_path,target_rms_ft3,budget_rms_ft3,residual_rmse_ft3,residual_mae_ft3,residual_bias_ft3,relative_rmse,correlation
H1,hdf_reconstructed,all,reconstructed_velocity_area,mean,negated,native_bc_only,none,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,3065480.892449576,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1414.7704046751048,72989.64178069495,73019.48599625326,7685.609384676081,-203.4511858432441,51.61225153916182,-0.01196604726252248
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,mean,negated,native_bc_only,none,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,565022.1389233378,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,613.6677145197725,31622.198411250447,31638.95472633485,3674.279710151301,296.7402988772095,51.55714400112121,-0.01715676755287106
H1,hgn_target,all,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,4074185.8836480957,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1149.7584853730057,72990.40546025851,72996.19193155783,7676.910630222571,-271.83809839881195,63.48828285261695,0.002189243124460226
H1,hgn_target,zone_3,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,567848.2175400855,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,484.44057694357963,31621.989638652558,31613.356507762783,3677.883167225956,285.292425860462,65.25744954565322,0.026187157830451883
H1,hdf_reconstructed,all,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,3946735.2658571685,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1414.7704046751048,72990.40546025851,73020.11073413256,7699.013741266159,-263.08664072279043,51.61269312168095,-0.011952235801613649
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,mean,negated,native_bc_only,hdf_precipitation,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,545974.3033214562,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,613.6677145197725,31621.989638652558,31638.72672899253,3681.4011103203347,282.40728376222745,51.556772468878385,-0.01715179817501121
H1,hgn_target,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,11147344.864956247,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1149.7584853730057,93352.14125670993,93311.56932086525,7492.609520802912,-842.2767501019779,81.15753917710208,0.040476436975251565
H1,hgn_target,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,326263.6928065757,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,484.44057694357963,30883.02294741325,30900.391900186973,3531.9263411753095,-123.99537409148515,63.78572186323233,-0.028534469082685327
H1,hdf_reconstructed,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,11028090.988812285,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1414.7704046751048,93352.14125670993,93309.87717090582,7455.031863289399,-833.5252924259563,65.95407768113016,0.036558167625327716
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,none,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,361464.0599662738,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,613.6677145197725,30883.02294741325,30889.891517758526,3519.7456528949115,-126.88051618971976,50.336510764512845,-0.001569556159203211
H1,hgn_target,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,11999783.61322503,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1149.7584853730057,93353.75405603541,93313.08445874958,7504.808127573817,-901.9122049815243,81.15885696505808,0.04048529489926238
H1,hgn_target,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,342677.6218013225,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,484.44057694357963,30883.18097140216,30900.525249208535,3538.752283877401,-138.32838920646716,63.785997127171626,-0.028520724616175695
H1,hdf_reconstructed,all,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,11879940.340539142,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1414.7704046751048,93353.75405603541,93311.38221718046,7467.24169473196,-893.1607473055027,65.95514149068518,0.03656852960648672
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,cell_order,reconstructed_all_touching_faces,hdf_precipitation,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,376884.7975485769,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,613.6677145197725,30883.18097140216,30890.029702657353,3526.553423212533,-141.21353130470177,50.33673594321389,-0.0015644118418186856
H1,hgn_target,all,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,3194076.8414393757,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1149.7584853730057,53151.3910874418,53144.43969896773,6958.688519205314,-212.2026435192655,46.22226352321859,0.016192216795965338
H1,hgn_target,zone_3,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,291185.7844227414,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,484.44057694357963,30911.9842330332,30929.38356631048,3538.727313925792,-106.04530951784284,63.84556752336762,-0.02855766675502444
H1,hdf_reconstructed,all,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,3065480.8924495764,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1414.7704046751048,53151.3910874418,53141.57478320372,6921.039606607647,-203.45118584324408,37.5619779772022,0.01967322012223975
H1,hdf_reconstructed,zone_3,reconstructed_velocity_area,minimum,cell_order,native_bc_only,none,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,329625.9096966267,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,613.6677145197725,30911.9842330332,30918.846361567805,3526.5212094979743,-108.93045161607748,50.38369402529745,-0.0015340428529359725
H1,hgn_target,all,reconstructed_velocity_area,minimum,cell_order,native_bc_only,hdf_precipitation,True,True,12715,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,4074185.8836480947,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,1149.7584853730057,53152.212302086424,53145.088314294546,6970.8838634698,-271.8380983988119,46.222827655021106,0.016208390552970048
H1,hgn_target,zone_3,reconstructed_velocity_area,minimum,cell_order,native_bc_only,hdf_precipitation,True,True,1274,48,1799.9999712,30.0,29.999999999999893,True,59.99999904,False,3863.649841127896,177406.298159439,306652.1347268841,/mnt/8tb_hdd2/joyce/Minxiong/Minxiong_new/planH1/Minxiong.p03.hdf,484.44057694357963,30912.126789336035,30929.50147930873,3545.5481507836726,-120.3783246328249,63.845810923701656,-0.028543941675811667
